paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,2
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,2,9
Figaro : journal non politique,1870,2,0,0,4
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,2,1
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,1,1,1,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,2
Figaro : journal non politique,1870,0,0,1,13
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,2,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,10
Figaro : journal non politique,1870,3,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,2,1,7
Figaro : journal non politique,1870,0,0,1,11
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,7,3
Figaro : journal non politique,1870,1,0,2,9
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,3,0,0,3
Figaro : journal non politique,1870,1,0,0,5
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,5
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,1,0,0,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,1,3
Figaro : journal non politique,1870,1,0,0,0
Figaro : journal non politique,1870,0,0,2,5
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,2,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,0,0,1,9
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,2
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,1,1,0,6
Figaro : journal non politique,1870,0,0,0,13
Figaro : journal non politique,1870,0,1,2,1
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,9
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,5
Figaro : journal non politique,1870,0,0,1,0
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,2,2,10
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,2,0,0,5
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,1,0,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,1,5
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,1,0,1,0
Figaro : journal non politique,1870,0,0,2,10
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,1,0,13
Figaro : journal non politique,1870,0,0,4,15
Figaro : journal non politique,1870,0,0,1,1
Figaro : journal non politique,1870,0,1,0,7
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,3
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,1,0,0,10
Figaro : journal non politique,1870,0,0,1,13
Figaro : journal non politique,1870,0,2,3,9
Figaro : journal non politique,1870,0,0,1,3
Figaro : journal non politique,1870,0,0,1,10
Figaro : journal non politique,1870,3,0,2,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,1,0,0,1
Figaro : journal non politique,1870,0,0,2,3
Figaro : journal non politique,1870,2,0,3,1
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,1,0,6
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,1,6
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,2,6
Figaro : journal non politique,1870,1,0,1,5
Figaro : journal non politique,1870,0,0,1,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,1,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,1,0,0,2
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,6
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,2,0
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,0,0,2,6
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,4,6
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,11
Figaro : journal non politique,1870,0,0,1,5
Figaro : journal non politique,1870,0,1,0,6
Figaro : journal non politique,1870,1,0,0,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,11
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,4,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,11
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,1,1,0,8
Figaro : journal non politique,1870,1,1,2,5
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,5
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,13
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,1,1,1,8
Figaro : journal non politique,1870,0,0,1,14
Figaro : journal non politique,1870,0,0,2,3
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,1,1,6
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,9
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,4,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,1,0,6
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,2,0,0,3
Figaro : journal non politique,1870,0,0,2,3
Figaro : journal non politique,1870,0,0,5,9
Figaro : journal non politique,1870,0,0,1,2
Figaro : journal non politique,1870,1,0,0,2
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,0,0
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,1,0,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,1,0,1,11
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,2,1
Figaro : journal non politique,1870,0,0,7,6
Figaro : journal non politique,1870,0,0,0,9
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,6
Figaro : journal non politique,1870,0,0,0,5
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,1,0,0,4
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,1,6
Figaro : journal non politique,1870,1,0,0,5
Figaro : journal non politique,1870,0,0,0,6
Figaro : journal non politique,1870,2,0,0,2
Figaro : journal non politique,1870,0,0,2,6
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,1,0,0,5
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,5
Figaro : journal non politique,1870,1,0,2,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,1,0,2
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,1,0,2,3
Figaro : journal non politique,1870,0,0,0,20
Figaro : journal non politique,1870,0,0,1,8
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,2,0,6
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,1,5,6
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,8
Figaro : journal non politique,1870,0,1,0,18
Figaro : journal non politique,1870,6,0,4,9
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,1,0,1
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,0,1,0,6
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,1,6
Figaro : journal non politique,1870,0,0,1,0
Figaro : journal non politique,1870,0,0,1,4
Figaro : journal non politique,1870,1,1,0,8
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,1,0,1,4
Figaro : journal non politique,1870,0,0,0,13
Figaro : journal non politique,1870,0,0,1,1
Figaro : journal non politique,1870,0,0,2,4
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,1,0,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,1
Figaro : journal non politique,1870,0,0,0,10
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,1,0,0,6
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,1,1,0
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1870,0,0,1,1
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,1,1,0,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,0,0,0,10
Figaro : journal non politique,1870,3,0,0,3
Figaro : journal non politique,1870,0,0,0,7
Figaro : journal non politique,1870,1,0,0,2
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,1,2,3
Figaro : journal non politique,1870,0,0,0,3
Figaro : journal non politique,1870,0,1,2,1
Figaro : journal non politique,1870,0,0,0,0
Figaro : journal non politique,1870,0,0,0,2
Figaro : journal non politique,1870,0,0,0,4
Figaro : journal non politique,1870,0,0,0,1
Figaro : journal non politique,1871,0,2,1,12
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,1,1,16
Figaro : journal non politique,1871,0,0,1,29
Figaro : journal non politique,1871,0,0,0,8
Figaro : journal non politique,1871,1,3,0,4
Figaro : journal non politique,1871,0,1,2,3
Figaro : journal non politique,1871,0,0,0,8
Figaro : journal non politique,1871,0,2,2,1
Figaro : journal non politique,1871,1,3,2,11
Figaro : journal non politique,1871,1,0,1,18
Figaro : journal non politique,1871,0,0,3,1
Figaro : journal non politique,1871,0,0,1,1
Figaro : journal non politique,1871,0,0,1,6
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,1,4
Figaro : journal non politique,1871,0,0,1,12
Figaro : journal non politique,1871,0,1,0,2
Figaro : journal non politique,1871,1,0,0,4
Figaro : journal non politique,1871,1,1,0,3
Figaro : journal non politique,1871,0,1,3,16
Figaro : journal non politique,1871,0,0,2,4
Figaro : journal non politique,1871,1,0,0,1
Figaro : journal non politique,1871,0,0,1,7
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,1,9
Figaro : journal non politique,1871,1,0,0,10
Figaro : journal non politique,1871,0,0,2,9
Figaro : journal non politique,1871,4,0,6,31
Figaro : journal non politique,1871,0,0,0,1
Figaro : journal non politique,1871,1,0,5,3
Figaro : journal non politique,1871,1,0,0,12
Figaro : journal non politique,1871,2,0,2,6
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,1,6
Figaro : journal non politique,1871,0,0,0,3
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,1,2,14
Figaro : journal non politique,1871,0,0,0,9
Figaro : journal non politique,1871,1,0,1,6
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,1,0,0,17
Figaro : journal non politique,1871,0,0,1,5
Figaro : journal non politique,1871,0,0,1,1
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,1,3
Figaro : journal non politique,1871,0,0,3,11
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,2,6
Figaro : journal non politique,1871,0,0,0,9
Figaro : journal non politique,1871,2,1,4,20
Figaro : journal non politique,1871,0,0,3,5
Figaro : journal non politique,1871,2,0,0,7
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,3,1,3
Figaro : journal non politique,1871,0,0,2,5
Figaro : journal non politique,1871,0,0,1,25
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,2,0,0,7
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,1,0,0,8
Figaro : journal non politique,1871,1,3,0,10
Figaro : journal non politique,1871,0,0,0,18
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,1,0,1,6
Figaro : journal non politique,1871,0,0,2,6
Figaro : journal non politique,1871,1,0,0,31
Figaro : journal non politique,1871,0,0,2,4
Figaro : journal non politique,1871,0,0,8,10
Figaro : journal non politique,1871,1,0,2,15
Figaro : journal non politique,1871,0,0,1,5
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,1,0,0,3
Figaro : journal non politique,1871,1,0,0,4
Figaro : journal non politique,1871,1,0,0,6
Figaro : journal non politique,1871,0,0,2,12
Figaro : journal non politique,1871,0,0,0,11
Figaro : journal non politique,1871,0,1,3,6
Figaro : journal non politique,1871,0,0,0,7
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,0,11
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,3,1,11
Figaro : journal non politique,1871,0,1,0,12
Figaro : journal non politique,1871,0,2,0,4
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,1,0,0,6
Figaro : journal non politique,1871,0,4,1,3
Figaro : journal non politique,1871,0,0,1,41
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,0,1,7
Figaro : journal non politique,1871,0,0,0,15
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,0,2,6
Figaro : journal non politique,1871,0,1,0,6
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,0,7
Figaro : journal non politique,1871,0,0,1,7
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,2,1,1,4
Figaro : journal non politique,1871,1,0,0,14
Figaro : journal non politique,1871,0,0,2,10
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,1,17
Figaro : journal non politique,1871,0,0,0,9
Figaro : journal non politique,1871,0,1,1,5
Figaro : journal non politique,1871,0,0,1,4
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,0,0,0,3
Figaro : journal non politique,1871,0,0,1,4
Figaro : journal non politique,1871,4,0,0,3
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,1,0,1,8
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,1,1,1,4
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,0,1,1,11
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,1,4
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,0,16
Figaro : journal non politique,1871,0,1,2,7
Figaro : journal non politique,1871,0,0,5,7
Figaro : journal non politique,1871,0,0,1,14
Figaro : journal non politique,1871,0,0,1,1
Figaro : journal non politique,1871,0,0,1,1
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,2,2,2,18
Figaro : journal non politique,1871,0,1,1,2
Figaro : journal non politique,1871,1,0,1,17
Figaro : journal non politique,1871,0,0,0,7
Figaro : journal non politique,1871,0,0,2,10
Figaro : journal non politique,1871,0,0,1,3
Figaro : journal non politique,1871,2,0,4,7
Figaro : journal non politique,1871,1,0,0,5
Figaro : journal non politique,1871,1,0,1,5
Figaro : journal non politique,1871,0,0,1,1
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,1,1,0,9
Figaro : journal non politique,1871,1,0,0,0
Figaro : journal non politique,1871,0,1,0,14
Figaro : journal non politique,1871,1,0,1,3
Figaro : journal non politique,1871,2,1,1,4
Figaro : journal non politique,1871,0,0,3,6
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,1,0,0,6
Figaro : journal non politique,1871,1,0,2,11
Figaro : journal non politique,1871,0,1,0,1
Figaro : journal non politique,1871,1,1,0,10
Figaro : journal non politique,1871,1,0,1,11
Figaro : journal non politique,1871,0,3,3,10
Figaro : journal non politique,1871,2,0,3,11
Figaro : journal non politique,1871,2,0,0,6
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,0,1,5
Figaro : journal non politique,1871,0,0,1,5
Figaro : journal non politique,1871,1,0,1,6
Figaro : journal non politique,1871,0,0,1,0
Figaro : journal non politique,1871,2,0,2,5
Figaro : journal non politique,1871,0,0,1,4
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,1,2,4
Figaro : journal non politique,1871,0,0,1,11
Figaro : journal non politique,1871,0,0,0,1
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,1,0,0,5
Figaro : journal non politique,1871,0,0,1,2
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,0,1,1,1
Figaro : journal non politique,1871,2,0,1,7
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,1,6
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,0,2,3
Figaro : journal non politique,1871,2,0,0,8
Figaro : journal non politique,1871,0,0,1,5
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,0,3,7
Figaro : journal non politique,1871,2,1,0,6
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,0,0,0,8
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,1,0,0,3
Figaro : journal non politique,1871,0,0,0,8
Figaro : journal non politique,1871,0,0,1,10
Figaro : journal non politique,1871,0,0,1,2
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,2,2,1,11
Figaro : journal non politique,1871,0,0,1,3
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,1,1,3
Figaro : journal non politique,1871,0,0,2,8
Figaro : journal non politique,1871,0,0,0,3
Figaro : journal non politique,1871,0,0,2,7
Figaro : journal non politique,1871,2,0,0,15
Figaro : journal non politique,1871,1,0,0,4
Figaro : journal non politique,1871,0,0,1,2
Figaro : journal non politique,1871,1,1,1,10
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,2,11
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,1,0,0,9
Figaro : journal non politique,1871,0,0,2,8
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,1,0,2,9
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,0,2,4
Figaro : journal non politique,1871,0,0,1,14
Figaro : journal non politique,1871,0,1,3,17
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,0,1,1,4
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,0,2,3
Figaro : journal non politique,1871,0,0,3,2
Figaro : journal non politique,1871,2,0,0,4
Figaro : journal non politique,1871,0,1,0,3
Figaro : journal non politique,1871,0,1,0,15
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,0,9
Figaro : journal non politique,1871,1,0,0,6
Figaro : journal non politique,1871,0,0,0,3
Figaro : journal non politique,1871,0,0,0,1
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,0,0,1,11
Figaro : journal non politique,1871,0,0,1,2
Figaro : journal non politique,1871,0,1,0,31
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,0,0,0,7
Figaro : journal non politique,1871,0,0,2,6
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,0,0,1,2
Figaro : journal non politique,1871,1,0,0,4
Figaro : journal non politique,1871,0,0,2,5
Figaro : journal non politique,1871,0,0,0,11
Figaro : journal non politique,1871,0,0,1,13
Figaro : journal non politique,1871,1,0,2,12
Figaro : journal non politique,1871,0,0,3,10
Figaro : journal non politique,1871,1,0,0,9
Figaro : journal non politique,1871,1,1,2,3
Figaro : journal non politique,1871,0,0,1,7
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,1,0,4
Figaro : journal non politique,1871,0,0,0,1
Figaro : journal non politique,1871,1,0,1,9
Figaro : journal non politique,1871,1,0,0,8
Figaro : journal non politique,1871,1,0,0,7
Figaro : journal non politique,1871,0,0,1,21
Figaro : journal non politique,1871,0,0,0,0
Figaro : journal non politique,1871,1,0,0,2
Figaro : journal non politique,1871,0,0,0,3
Figaro : journal non politique,1871,0,0,2,10
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,1,0,0,3
Figaro : journal non politique,1871,0,0,0,6
Figaro : journal non politique,1871,0,0,0,2
Figaro : journal non politique,1871,0,0,0,10
Figaro : journal non politique,1871,0,0,0,5
Figaro : journal non politique,1871,0,0,2,8
Figaro : journal non politique,1871,0,0,0,4
Figaro : journal non politique,1871,1,0,0,7
